GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36005015300,36005015300,"Census Tract 153, Bronx County, New York",3779,482,314,215,1925,378,10,16,39,64,0,123,1268,405,223,186,85,74,138,166
1400000US36005015500,36005015500,"Census Tract 155, Bronx County, New York",3494,513,472,234,884,260,0,123,0,123,0,123,2031,644,107,124,107,124,0,123
1400000US36005015700,36005015700,"Census Tract 157, Bronx County, New York",3102,415,131,109,1162,276,120,135,114,109,0,123,1505,322,70,109,70,109,0,123
1400000US36005015800,36005015800,"Census Tract 158, Bronx County, New York",1261,246,790,344,197,201,18,29,55,94,0,123,130,158,71,76,35,43,36,59
1400000US36005015900,36005015900,"Census Tract 159, Bronx County, New York",2942,539,551,335,196,159,0,123,0,123,0,123,1873,484,322,253,140,107,182,233
1400000US36005016000,36005016000,"Census Tract 160, Bronx County, New York",3572,482,2430,567,110,147,19,30,15,24,0,123,977,503,21,35,0,123,21,35
1400000US36005016100,36005016100,"Census Tract 161, Bronx County, New York",4253,462,419,197,1341,325,0,123,0,123,0,123,2413,465,80,92,80,92,0,123
1400000US36005016200,36005016200,"Census Tract 162, Bronx County, New York",1605,250,1208,213,40,45,0,123,125,159,0,123,66,56,166,62,20,31,146,43
1400000US36005016300,36005016300,"Census Tract 163, Bronx County, New York",416,173,42,48,227,93,0,123,0,123,0,123,125,65,22,18,22,18,0,123
1400000US36005016400,36005016400,"Census Tract 164, Bronx County, New York",1040,165,884,145,3,7,0,123,0,123,0,123,124,109,29,34,29,34,0,123
1400000US36005016500,36005016500,"Census Tract 165, Bronx County, New York",1219,215,58,50,767,405,0,123,5,11,0,123,384,316,5,11,5,11,0,123
1400000US36005016600,36005016600,"Census Tract 166, Bronx County, New York",2416,316,1850,367,66,57,10,20,58,69,0,123,419,232,13,18,9,14,4,11
1400000US36005016700,36005016700,"Census Tract 167, Bronx County, New York",1910,258,114,159,1213,259,0,123,0,123,0,123,583,227,0,123,0,123,0,123
1400000US36005016900,36005016900,"Census Tract 169, Bronx County, New York",2174,491,96,64,1251,406,0,123,0,123,0,123,814,262,13,18,13,18,0,123
1400000US36005017100,36005017100,"Census Tract 171, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005017300,36005017300,"Census Tract 173, Bronx County, New York",5437,677,897,429,2440,428,29,46,222,195,0,123,1469,425,380,255,221,187,159,167
1400000US36005017500,36005017500,"Census Tract 175, Bronx County, New York",6529,619,382,220,2935,449,13,21,21,35,0,123,3046,664,132,104,24,28,108,99
1400000US36005017701,36005017701,"Census Tract 177.01, Bronx County, New York",3867,550,364,229,1797,505,0,123,0,123,0,123,1633,551,73,75,0,123,73,75
1400000US36005017702,36005017702,"Census Tract 177.02, Bronx County, New York",4269,706,483,471,2109,467,0,123,0,123,0,123,1646,584,31,47,31,47,0,123
1400000US36005017901,36005017901,"Census Tract 179.01, Bronx County, New York",5244,616,802,430,1351,489,0,123,96,105,0,123,2918,794,77,97,77,97,0,123
1400000US36005017902,36005017902,"Census Tract 179.02, Bronx County, New York",3476,624,441,251,1468,491,85,156,30,46,0,123,1413,497,39,50,25,42,14,24
1400000US36005018101,36005018101,"Census Tract 181.01, Bronx County, New York",3088,427,388,233,1789,364,0,123,4,13,0,123,766,286,141,167,141,167,0,123
1400000US36005018102,36005018102,"Census Tract 181.02, Bronx County, New York",5364,629,545,305,2184,622,0,123,113,93,0,123,2458,671,64,58,22,26,42,52
1400000US36005018301,36005018301,"Census Tract 183.01, Bronx County, New York",4276,366,447,224,1963,368,0,123,183,146,0,123,1542,430,141,111,63,47,78,99
1400000US36005018302,36005018302,"Census Tract 183.02, Bronx County, New York",3638,520,502,223,1327,268,46,85,104,88,0,123,1521,560,138,189,138,189,0,123
1400000US36005018400,36005018400,"Census Tract 184, Bronx County, New York",3828,450,2730,523,158,141,0,123,60,63,0,123,860,336,20,31,20,31,0,123
1400000US36005018500,36005018500,"Census Tract 185, Bronx County, New York",6033,573,484,221,2709,446,33,31,55,77,0,123,2462,422,290,215,100,79,190,206
1400000US36005018900,36005018900,"Census Tract 189, Bronx County, New York",8051,758,1240,482,3106,546,44,81,110,111,0,123,3420,675,131,111,101,103,30,49
1400000US36005019300,36005019300,"Census Tract 193, Bronx County, New York",5311,421,509,237,2535,486,48,63,0,123,0,123,2085,561,134,117,106,109,28,26
1400000US36005019400,36005019400,"Census Tract 194, Bronx County, New York",1842,310,414,149,418,285,0,123,110,139,0,123,578,265,322,349,304,347,18,29
1400000US36005019500,36005019500,"Census Tract 195, Bronx County, New York",6680,589,760,359,2809,408,0,123,14,23,0,123,2937,521,160,159,0,123,160,159
1400000US36005019700,36005019700,"Census Tract 197, Bronx County, New York",8092,595,1106,490,1926,521,22,32,506,275,0,123,4301,769,231,131,133,104,98,76
1400000US36005019900,36005019900,"Census Tract 199, Bronx County, New York",7958,711,353,180,3250,621,76,91,11,17,0,123,4217,606,51,71,51,71,0,123
1400000US36005020000,36005020000,"Census Tract 200, Bronx County, New York",4836,521,898,220,228,146,0,123,1261,327,0,123,2197,642,252,178,113,77,139,152
1400000US36005020100,36005020100,"Census Tract 201, Bronx County, New York",4051,411,457,220,1348,344,15,23,43,66,0,123,2138,468,50,56,17,29,33,51
1400000US36005020200,36005020200,"Census Tract 202, Bronx County, New York",2029,319,368,194,195,156,75,113,512,311,0,123,775,304,104,94,33,47,71,79
1400000US36005020400,36005020400,"Census Tract 204, Bronx County, New York",2916,530,718,334,391,227,0,123,511,340,0,123,1134,360,162,125,131,121,31,35
1400000US36005020501,36005020501,"Census Tract 205.01, Bronx County, New York",6995,739,372,188,2921,536,0,123,0,123,0,123,3322,851,380,203,218,168,162,100
1400000US36005020502,36005020502,"Census Tract 205.02, Bronx County, New York",1988,315,374,212,401,236,0,123,0,123,0,123,1173,391,40,79,0,123,40,79
1400000US36005020601,36005020601,"Census Tract 206.01, Bronx County, New York",2957,326,622,434,693,352,13,21,356,203,0,123,1238,521,35,41,35,41,0,123
1400000US36005020900,36005020900,"Census Tract 209, Bronx County, New York",4199,512,457,262,1252,397,0,123,120,177,0,123,2255,625,115,83,43,57,72,64
1400000US36005021001,36005021001,"Census Tract 210.01, Bronx County, New York",8575,751,1067,309,5157,553,0,123,331,169,0,123,1814,687,206,126,54,58,152,109
1400000US36005021002,36005021002,"Census Tract 210.02, Bronx County, New York",7148,541,687,215,4042,584,0,123,683,304,0,123,1550,412,186,135,151,120,35,42
1400000US36005021100,36005021100,"Census Tract 211, Bronx County, New York",4700,414,484,238,2151,360,0,123,0,123,0,123,2025,467,40,36,40,36,0,123
1400000US36005021200,36005021200,"Census Tract 212, Bronx County, New York",5721,404,617,235,2221,515,0,123,1001,405,0,123,1683,632,199,161,56,55,143,144
1400000US36005021301,36005021301,"Census Tract 213.01, Bronx County, New York",1331,310,214,159,293,132,0,123,0,123,0,123,824,331,0,123,0,123,0,123
1400000US36005021302,36005021302,"Census Tract 213.02, Bronx County, New York",5104,491,664,299,2069,347,17,25,0,123,0,123,2274,529,80,69,26,40,54,56
1400000US36005021501,36005021501,"Census Tract 215.01, Bronx County, New York",3283,510,385,245,974,266,0,123,19,21,0,123,1840,485,65,62,56,60,9,14
1400000US36005021502,36005021502,"Census Tract 215.02, Bronx County, New York",6000,544,340,184,1515,484,0,123,67,104,0,123,3868,527,210,192,68,68,142,178
1400000US36005021601,36005021601,"Census Tract 216.01, Bronx County, New York",3684,425,830,235,757,153,0,123,221,185,0,123,1793,454,83,59,17,27,66,51
1400000US36005021602,36005021602,"Census Tract 216.02, Bronx County, New York",5636,448,694,309,2519,443,60,82,945,309,0,123,1249,390,169,122,60,71,109,100
1400000US36005021700,36005021700,"Census Tract 217, Bronx County, New York",5663,861,416,227,2572,639,0,123,66,97,0,123,2465,471,144,88,135,86,9,15
1400000US36005021800,36005021800,"Census Tract 218, Bronx County, New York",6158,565,907,419,1643,463,35,56,241,220,0,123,3277,564,55,53,13,20,42,49
1400000US36005021900,36005021900,"Census Tract 219, Bronx County, New York",1346,189,74,46,312,163,33,52,21,35,0,123,894,253,12,23,12,23,0,123
1400000US36005022000,36005022000,"Census Tract 220, Bronx County, New York",1081,257,177,118,456,230,0,123,0,123,0,123,394,228,54,49,13,22,41,52
1400000US36005022101,36005022101,"Census Tract 221.01, Bronx County, New York",3731,481,431,290,1048,254,203,197,22,35,0,123,2027,593,0,123,0,123,0,123
1400000US36005022102,36005022102,"Census Tract 221.02, Bronx County, New York",5854,857,1420,687,784,346,105,152,54,75,0,123,3396,914,95,111,70,108,25,42
1400000US36005022200,36005022200,"Census Tract 222, Bronx County, New York",2894,400,741,333,403,203,0,123,350,186,0,123,1323,401,77,57,35,27,42,51
1400000US36005022300,36005022300,"Census Tract 223, Bronx County, New York",5618,774,563,249,957,566,0,123,55,86,0,123,3983,842,60,77,19,31,41,69
1400000US36005022401,36005022401,"Census Tract 224.01, Bronx County, New York",2704,371,942,237,333,138,13,21,190,152,0,123,1172,421,54,62,54,62,0,123
1400000US36005022403,36005022403,"Census Tract 224.03, Bronx County, New York",3302,394,1040,399,545,244,0,123,161,133,0,123,1495,427,61,64,23,38,38,52
1400000US36005022404,36005022404,"Census Tract 224.04, Bronx County, New York",4360,429,1540,385,714,225,0,123,601,215,0,123,1394,464,111,113,0,123,111,113
1400000US36005022500,36005022500,"Census Tract 225, Bronx County, New York",8574,827,1056,369,2961,645,5,8,0,123,0,123,4305,891,247,158,166,137,81,84
1400000US36005022701,36005022701,"Census Tract 227.01, Bronx County, New York",5293,573,438,258,1781,501,16,25,16,25,0,123,2778,439,264,186,253,186,11,18
1400000US36005022702,36005022702,"Census Tract 227.02, Bronx County, New York",1662,315,297,180,544,217,0,123,122,122,0,123,618,261,81,73,36,45,45,65
1400000US36005022703,36005022703,"Census Tract 227.03, Bronx County, New York",1504,264,321,272,428,205,0,123,184,161,0,123,542,280,29,32,15,23,14,23
1400000US36005022800,36005022800,"Census Tract 228, Bronx County, New York",6204,613,1268,396,919,373,43,53,1529,613,0,123,2245,417,200,140,135,127,65,77
1400000US36005022901,36005022901,"Census Tract 229.01, Bronx County, New York",5619,708,257,124,1541,430,27,39,680,383,0,123,2898,666,216,157,44,41,172,150
1400000US36005022902,36005022902,"Census Tract 229.02, Bronx County, New York",3222,428,495,279,1074,385,26,25,0,123,0,123,1550,417,77,87,77,87,0,123
1400000US36005023000,36005023000,"Census Tract 230, Bronx County, New York",2979,352,887,312,259,128,32,49,228,157,0,123,1473,398,100,107,100,107,0,123
1400000US36005023100,36005023100,"Census Tract 231, Bronx County, New York",1227,221,187,129,879,231,0,123,0,123,0,123,120,84,41,46,41,46,0,123
1400000US36005023200,36005023200,"Census Tract 232, Bronx County, New York",2512,395,1118,317,220,179,14,29,120,109,5,11,1025,358,10,22,0,123,10,22
1400000US36005023301,36005023301,"Census Tract 233.01, Bronx County, New York",4397,450,236,150,1549,378,0,123,41,44,0,123,2522,489,49,48,49,48,0,123
1400000US36005023302,36005023302,"Census Tract 233.02, Bronx County, New York",2839,395,527,214,701,274,0,123,10,14,0,123,1579,375,22,29,0,123,22,29
1400000US36005023501,36005023501,"Census Tract 235.01, Bronx County, New York",3590,604,273,214,868,272,74,113,38,41,0,123,2337,737,0,123,0,123,0,123
1400000US36005023502,36005023502,"Census Tract 235.02, Bronx County, New York",4682,617,613,208,992,213,30,38,215,168,0,123,2729,650,103,100,59,51,44,56
1400000US36005023600,36005023600,"Census Tract 236, Bronx County, New York",1760,328,425,193,444,234,12,19,36,55,0,123,807,369,36,66,36,66,0,123
1400000US36005023702,36005023702,"Census Tract 237.02, Bronx County, New York",1105,298,258,185,60,63,0,123,0,123,0,123,787,382,0,123,0,123,0,123
1400000US36005023703,36005023703,"Census Tract 237.03, Bronx County, New York",5717,1289,695,354,1815,615,9,15,9,15,0,123,3114,1009,75,96,75,96,0,123
1400000US36005023704,36005023704,"Census Tract 237.04, Bronx County, New York",3865,473,438,373,1237,398,12,21,0,123,0,123,2159,529,19,23,14,23,5,8
1400000US36005023800,36005023800,"Census Tract 238, Bronx County, New York",2380,335,755,237,364,227,0,123,15,49,0,123,1145,283,101,93,74,84,27,42
1400000US36005023900,36005023900,"Census Tract 239, Bronx County, New York",7639,691,597,306,2177,580,0,123,0,123,0,123,4061,694,804,327,668,309,136,147
1400000US36005024000,36005024000,"Census Tract 240, Bronx County, New York",4162,517,857,334,791,298,0,123,115,116,0,123,2222,593,177,144,143,139,34,41
1400000US36005024100,36005024100,"Census Tract 241, Bronx County, New York",5818,605,718,291,1727,312,178,195,66,56,0,123,2989,566,140,99,89,76,51,63
1400000US36005024300,36005024300,"Census Tract 243, Bronx County, New York",5541,384,727,285,1803,295,0,123,0,123,0,123,2727,470,284,165,192,115,92,116
1400000US36005024400,36005024400,"Census Tract 244, Bronx County, New York",2256,352,1325,334,92,123,0,123,90,84,0,123,743,434,6,14,6,14,0,123
1400000US36005024501,36005024501,"Census Tract 245.01, Bronx County, New York",5092,713,367,271,1389,382,0,123,9,16,0,123,3092,685,235,202,235,202,0,123
1400000US36005024502,36005024502,"Census Tract 245.02, Bronx County, New York",4375,629,523,312,1537,545,0,123,0,123,0,123,2279,586,36,50,36,50,0,123
1400000US36005024600,36005024600,"Census Tract 246, Bronx County, New York",2047,315,1156,365,49,65,0,123,413,165,0,123,377,201,52,58,21,32,31,49
1400000US36005024700,36005024700,"Census Tract 247, Bronx County, New York",2199,257,156,114,916,220,0,123,60,108,4,42,1063,364,0,123,0,123,0,123
1400000US36005024800,36005024800,"Census Tract 248, Bronx County, New York",3656,333,2037,304,194,109,0,123,667,294,0,123,733,218,25,25,8,13,17,20
1400000US36005024900,36005024900,"Census Tract 249, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005025000,36005025000,"Census Tract 250, Bronx County, New York",2487,435,1489,312,0,123,0,123,224,220,0,123,730,500,44,54,44,54,0,123
1400000US36005025100,36005025100,"Census Tract 251, Bronx County, New York",7658,1047,548,319,2164,577,0,123,431,357,0,123,3928,1000,587,651,559,650,28,46
1400000US36005025200,36005025200,"Census Tract 252, Bronx County, New York",2565,317,1676,381,79,90,0,123,254,164,0,123,556,227,0,123,0,123,0,123
1400000US36005025300,36005025300,"Census Tract 253, Bronx County, New York",5913,498,504,219,963,276,33,53,400,218,0,123,3958,584,55,55,55,55,0,123
1400000US36005025400,36005025400,"Census Tract 254, Bronx County, New York",1707,182,1518,185,47,51,0,123,30,58,0,123,112,81,0,123,0,123,0,123
1400000US36005025500,36005025500,"Census Tract 255, Bronx County, New York",6828,999,450,239,1370,495,39,62,193,150,0,123,4621,813,155,131,86,100,69,77
1400000US36005025600,36005025600,"Census Tract 256, Bronx County, New York",1542,478,784,289,227,208,0,123,211,266,0,123,297,399,23,34,0,123,23,34
1400000US36005025700,36005025700,"Census Tract 257, Bronx County, New York",2034,352,179,158,535,276,0,123,0,123,0,123,1264,299,56,73,53,70,3,9
1400000US36005026100,36005026100,"Census Tract 261, Bronx County, New York",3589,453,536,251,1815,318,10,16,205,155,0,123,952,404,71,65,36,51,35,39
1400000US36005026300,36005026300,"Census Tract 263, Bronx County, New York",6616,701,1119,328,1501,450,0,123,429,216,0,123,3436,736,131,126,131,126,0,123
1400000US36005026400,36005026400,"Census Tract 264, Bronx County, New York",5694,857,4380,896,170,185,0,123,0,123,0,123,1056,488,88,79,88,79,0,123
1400000US36005026500,36005026500,"Census Tract 265, Bronx County, New York",6847,592,817,368,991,436,104,126,677,272,0,123,3878,626,380,240,304,219,76,87
1400000US36005026601,36005026601,"Census Tract 266.01, Bronx County, New York",3148,388,1749,361,44,48,0,123,108,100,0,123,1080,420,167,118,115,94,52,61
1400000US36005026602,36005026602,"Census Tract 266.02, Bronx County, New York",4824,563,3469,521,259,130,0,123,218,176,0,123,775,253,103,79,57,53,46,61
1400000US36005026701,36005026701,"Census Tract 267.01, Bronx County, New York",4008,519,435,252,246,145,9,15,617,248,0,123,2491,532,210,168,185,165,25,41
1400000US36005026702,36005026702,"Census Tract 267.02, Bronx County, New York",6442,661,1107,446,1324,445,0,123,229,171,0,123,3653,668,129,132,102,127,27,32
1400000US36005026900,36005026900,"Census Tract 269, Bronx County, New York",3496,381,299,151,850,237,0,123,65,61,0,123,2077,346,205,103,65,58,140,97
1400000US36005027300,36005027300,"Census Tract 273, Bronx County, New York",7891,667,1606,432,1236,308,43,69,114,87,0,123,4554,749,338,217,319,219,19,33
1400000US36005027401,36005027401,"Census Tract 274.01, Bronx County, New York",4708,500,4335,548,0,123,0,123,109,116,0,123,264,240,0,123,0,123,0,123
1400000US36005027402,36005027402,"Census Tract 274.02, Bronx County, New York",3298,553,2968,583,80,105,0,123,8,14,0,123,242,273,0,123,0,123,0,123
1400000US36005027600,36005027600,"Census Tract 276, Bronx County, New York",0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123,0,123
1400000US36005027700,36005027700,"Census Tract 277, Bronx County, New York",5312,546,919,320,985,303,0,123,103,97,9,15,3083,506,213,217,167,218,46,47
1400000US36005027900,36005027900,"Census Tract 279, Bronx County, New York",7688,658,2350,424,1429,419,91,105,425,312,0,123,2948,580,445,224,379,228,66,78
