Store_Name,Longitude,Latitude,Address,Address Line #2,City,State,Zip5,Zip4,County,
"PRICE CHOPPER 210",-74.996651,42.856571,"1 Main St","","Richfield Springs","NY","13439","2527","OTSEGO" 
"Danar Meat Corp",-73.935394,40.832142,"159-04 Harlem River Dr","","New York","NY","10039","","NEW YORK" 
"Chinelus Corp",-73.884628,40.854263,"695 E 187th St","","Bronx","NY","10458","6801","BRONX" 
"Austin Fruit & Vegetable Corp",-73.854675,40.723808,"6725 Austin St","","Forest Hills","NY","11375","3533","QUEENS" 
"Lucky Deli & Grocery",-74.066177,40.614044,"1200 Bay St","","Staten Island","NY","10305","3120","RICHMOND" 
"Family Deli Grocery",-74.120628,40.634209,"1138 Castleton Ave","","Staten Island","NY","10310","1727","RICHMOND" 
"A.S. Convenient Corp.",-77.599213,43.182171,"934 Hudson Ave","","Rochester","NY","14621","3746","MONROE" 
"Best Yet Market of Hicksville Inc",-73.518585,40.749619,"434 Jerusalem Ave","","Hicksville","NY","11801","5504","NASSAU" 
"Rite Aid 10699",-73.824883,42.773022,"1215 Troy Schenectady Rd","","SCHENECTADY","NY","12309","","SCHENECTADY" 
"ROYAL IMPORTS",-75.208862,43.084286,"1201 Albany St","","Utica","NY","13501","3309","ONEIDA" 
"NY KING MART",-77.598328,43.158913,"527 E Main St","","Rochester","NY","14604","2509","MONROE" 
"Beba Grocery Corp",-73.903305,40.855999,"2183 Morris Ave","","Bronx","NY","10453","2510","BRONX" 
"CEDAR STREET DELI & GROCERY 800121404",-74.00795,41.927448,"109 Cedar St","","Kingston","NY","12401","5058","ULSTER" 
"STOP & SHOP 583",-72.982536,40.824806,"700-30 PATCHOQUE RD","","MEDFORD","NY","11763","","SUFFOLK" 
"STOP & SHOP 502",-73.663872,40.997746,"25 Waterfront Pl","","Port Chester","NY","10573","6001","WESTCHESTER" 
"Roosevelt Fruits & Vegetables",-73.868141,40.749264,"97-02 Roosevelt Ave","","Corona","NY","11368","2130","QUEENS" 
"STOP & SHOP 512",-74.169296,40.57933,"2795 Richmond Ave","Ste 1","Staten Island","NY","10314","5857","RICHMOND" 
"STOP & SHOP 581",-74.114716,40.565372,"2754 Hylan Blvd","","Staten Island","NY","10306","4658","RICHMOND" 
"LACKAWANNA SAVE A LOT 24444",-78.805161,42.830601,"1234 Abbott Rd","Ste 350","Buffalo","NY","14218","1951","ERIE" 
"Western Beef Retail Inc 53",-73.902008,40.694405,"1089 Wyckoff Ave","","Ridgewood","NY","11385","5751","QUEENS" 
"La Poblanita Deli Grocery Corp",-73.665672,41.00486,"73 Poningo St","","Port Chester","NY","10573","4030","WESTCHESTER" 
"Collage Ave Deli & Market Inc",-73.912727,40.833294,"288 E 168th St","#1","Bronx","NY","10456","","BRONX" 
"Arthur Ave Italian Deli Inc",-73.888519,40.854343,"2344A Arthur Ave","","Bronx","NY","10458","8104","BRONX" 
"1654 METROPOLITAN AVE",-73.855507,40.84034,"1654 Metropolitan Ave","","Bronx","NY","10462","6903","BRONX" 
"Jennings Fruits & Vegetables Inc",-73.890114,40.832237,"937 Jennings St","","Bronx","NY","10460","6034","BRONX" 
"Patel Grocery Corp",-74.014359,40.644627,"5303 4th Ave","","Brooklyn","NY","11220","3003","KINGS" 
"RD & R Deli & Grocery Corp",-74.088264,40.611664,"612 Richmond Rd","","Staten Island","NY","10304","2410","RICHMOND" 
"HANNIBAL QUICK MART INC",-76.578926,43.320793,"971 Cayuga St","","Hannibal","NY","13074","3138","OSWEGO" 
"Central Yetev Lev D'Satmar Meat Inc",-73.959816,40.706116,"187 Ross St","","Brooklyn","NY","11211","7204","KINGS" 
"TOMION'S FARM MARKET",-77.067528,42.751667,"200 State Route 14A","","Penn Yan","NY","14527","9134","YATES" 
"Utica Halal Live Poultry Corp",-73.931396,40.661919,"473 Utica Ave","","Brooklyn","NY","11203","1318","KINGS" 
"El Loco Pollo Meat Mrkt Inc",-73.894463,40.929138,"33 Park Hill Ave","","Yonkers","NY","10701","4140","WESTCHESTER" 
"COUNTRY FARMS",-73.968735,42.789867,"2541 Guilderland Ave","","Rotterdam","NY","12306","3801","SCHENECTADY" 
"Lic Family Deli Grocery Corp",-73.94149,40.761833,"3563 9th St","","Astoria","NY","11106","5103","QUEENS" 
"Santa Ana Deli & Grocery Corp",-73.919891,40.702168,"171 Irving Ave","","Brooklyn","NY","11237","4200","KINGS" 
"Yoon Fish Market",-73.900612,40.868237,"79 W Kingsbridge Rd","","Bronx","NY","10468","7512","BRONX" 
"CANTON FARMER'S MARKET",-75.150574,44.582851,"VILLAGE GREEN","","CANTON","NY","13617","","ST LAWRENCE" 
"SKIP'S IN THE VILLAGE",-77.443542,43.100262,"102 Fairport Village Lndg","","Fairport","NY","14450","1804","MONROE" 
"CAVES FOOD CENTER",-79.177841,42.468376,"3-5 Main St","","Forestville","NY","14062","9777","CHAUTAUQUA" 
"Third Ave Grocery & Deli",-73.913025,40.82024,"3047 3rd Ave","","Bronx","NY","10451","4607","BRONX" 
"A S Supermarket",-73.864693,40.686066,"7510A 91st Ave","","Woodhaven","NY","11421","2824","QUEENS" 
"SUNOCO    7471",-76.809013,42.091225,"359 N Main St","","Elmira","NY","14901","2727","CHEMUNG" 
"IGUA  Food Corp",-73.89209,40.860378,"421 E 189th St","","Bronx","NY","10458","5506","BRONX" 
"RAVENA SHOP'N SAVE",-73.816467,42.466927,"2481 ROUTE 9W","FAITH PLAZA","RAVENA","NY","12143","","ALBANY" 
"Gleason Grocery Corp",-73.866577,40.82988,"1791 Gleason Ave","","Bronx","NY","10472","4745","BRONX" 
"Hermanos Barrientos Mini Market Corp",-73.869278,40.687893,"394 Etna St","","Brooklyn","NY","11208","1802","KINGS" 
"Adum African Market Inc",-73.922188,40.838287,"1263A Edward L Grant Hwy","","Bronx","NY","10452","3101","BRONX" 
"S & A Convenience Inc",-73.292114,40.738564,"42 Bay Shore Rd","","Bay Shore","NY","11706","3603","SUFFOLK" 
"1001 San Miguel Food Center Inc",-73.919693,40.829147,"1001 Sheridan Ave","","Bronx","NY","10456","6376","BRONX" 
"DR 731 INC.",-73.959724,40.655136,"731 Flatbush Ave","","Brooklyn","NY","11226","1403","KINGS" 
"GAJESKI PRODUCE DF",-72.614342,40.972725,"5403 Sound Ave","","Riverhead","NY","11901","5610","SUFFOLK" 
"DOLLAR GENERAL 6766",-76.065346,42.09449,"310 Exchange Ave","","Endicott","NY","13760","6010","BROOME" 
"Staten Convenient Food Market",-74.08139,40.636799,"164 Victory Blvd","","Staten Island","NY","10301","2946","RICHMOND" 
"K.F. And Kids Inc",-74.078827,40.638332,"1 Corson Ave","","Staten Island","NY","10301","2922","RICHMOND" 
"Pak O Avenue Corp",-73.981506,40.610519,"97 Avenue O","","Brooklyn","NY","11204","6542","KINGS" 
"Chocolate Deli & Grocery Inc",-73.880234,40.741329,"8273 Broadway","","Elmhurst","NY","11373","3352","QUEENS" 
"POUGHKEEPSIE FARM PROJECT CSA",-73.911682,41.707977,"HOOKER & RAYMOND AVES","","POUGHKEEPSIE","NY","12601","","DUTCHESS" 
"WALGREEN 02758",-73.864555,41.080116,"162 Wildey St","","Tarrytown","NY","10591","2910","WESTCHESTER" 
"F & G Meat Inc",-73.948364,40.640396,"1859 Nostrand Ave","","Brooklyn","NY","11226","7922","KINGS" 
"River Way Deli & Grocery Corp",-73.898483,40.927814,"50 Herriot St","","Yonkers","NY","10701","4788","WESTCHESTER" 
"Villas Market Place Inc",-73.903412,40.880959,"5665 Broadway","","Bronx","NY","10463","4147","BRONX" 
"UKIE'S",-73.497284,44.653965,"132 Irish Settlement Rd","","Plattsburgh","NY","12901","5827","CLINTON" 
"6th Ave. Deli Inc",-73.976074,40.678173,"133 6th Ave","","Brooklyn","NY","11217","3522","KINGS" 
"Charo West Indian Grocery",-73.870949,40.679073,"396 Crescent St","","Brooklyn","NY","11208","2830","KINGS" 
"GRISTEDES 601",-73.96833,40.799236,"2700 Broadway","","New York","NY","10025","8740","NEW YORK" 
"White Plains Fruits And Vegetables Inc",-73.863022,40.882919,"3754 White Plains Rd","Frnt 1","Bronx","NY","10467","5731","BRONX" 
"Bonao Meats And Produce Inc",-73.937996,40.847862,"4189 Broadway","","New York","NY","10033","3735","NEW YORK" 
"KHAL DIVREI CHAIM-NOACH STROBEL",-74.835533,41.680023,"86 W SHORE RD","","KAUNEONGA LAKE","NY","12749","","SULLIVAN" 
"ANDY'S QUICK STOP",-79.039131,43.088596,"1822 Niagara St","","Niagara Falls","NY","14303","1627","NIAGARA" 
"HATIMY MARKET",-78.890251,42.921505,"278 Grant St","","Buffalo","NY","14213","1421","ERIE" 
"CVS PHARMACY INC. 1770",-73.763321,41.024998,"325 Mamaroneck Ave","","White Plains","NY","10605","1440","WESTCHESTER" 
"Clinton Supermarket & Mall Corp",-74.036888,40.616173,"90-96 Clinton St","","New York","NY","10002","","NEW YORK" 
"Aziz Enterprise Corp",-73.869476,40.844093,"603 Morris Park Ave","","Bronx","NY","10460","2534","BRONX" 
"MOUNTAIN MART # 106",-75.15062,44.596867,"103 E Main St","","Canton","NY","13617","1445","ST LAWRENCE" 
"SAM'S MINI MARKET INC",-75.261497,43.109764,"2107 Whitesboro St","","Utica","NY","13502","3230","ONEIDA" 
"ALDI 80",-78.878349,42.953869,"2090 Elmwood Ave","","Buffalo","NY","14207","","ERIE" 
"FOOD BUYING OF MOSDOS INC",-74.585312,41.756351,"218 Firehouse Rd","","Woodbourne","NY","12788","5721","SULLIVAN" 
"S & R Deli Grocery Corp",-73.910515,40.83741,"300 E 170th St","","Bronx","NY","10456","1106","BRONX" 
"Amapen Mini Mart Corp",-73.859215,40.751511,"3802 108th St","","Corona","NY","11368","2021","QUEENS" 
"UPSTATE CONVENIENCE MARKET LLC",-76.157852,43.028488,"919 South Ave","","Syracuse","NY","13207","1820","ONONDAGA" 
"SENECA KNOLLS  BIG M",-76.286652,43.12133,"7252 State Fair Blvd","","Syracuse","NY","13209","1867","ONONDAGA" 
"Supreme Health Food Center USA LLC",-73.984291,40.632244,"4624 16th Ave","","Brooklyn","NY","11204","1104","KINGS" 
"Fifth Avenue Gourmet Deli Inc",-73.935875,40.81509,"2289 Fifth Ave","","New York","NY","10037","1702","NEW YORK" 
"Abreu Grocery",-73.899567,40.830776,"773 E 169th St","","Bronx","NY","10456","2609","BRONX" 
"99 Cent Blast Inc",-73.948547,40.641075,"1838 Nostrand Ave","","Brooklyn","NY","11226","7132","KINGS" 
"JIB Deli & Grocery Corp",-73.864174,40.752666,"37-22 103 St","","Corona","NY","11368","1953","QUEENS" 
"SHOP RITE OF WEST BABYLON",-73.34584,40.704823,"50-110 Route 109","","West Babylon","NY","11704","6208","SUFFOLK" 
"Beech Grocery Corp",-73.889908,40.931286,"111 Beech St","","Yonkers","NY","10701","4303","WESTCHESTER" 
"Market at Bissel Gardens - JUST FOODS - FM",-73.846916,40.901524,"Baychester Ave & 241st ST","","BRONX","NY","10457","","BRONX" 
"A & E Convenience Corp",-73.935555,40.601376,"3090 Avenue U","","Brooklyn","NY","11229","5117","KINGS" 
"WALGREEN 01214",-73.959084,40.76775,"1328 2nd Ave","","New York","NY","10021","5202","NEW YORK" 
"WALGREEN 01013",-73.904953,40.878643,"5564 Broadway","","Bronx","NY","10463","5216","BRONX" 
"23-34 94 ST GROC CORP",-73.876083,40.767136,"2334 94th St","","East Elmhurst","NY","11369","1106","QUEENS" 
"L & A Food Corp",-73.950737,40.66626,"891 Nostrand Ave","","Brooklyn","NY","11225","3002","KINGS" 
"RAVENWOOD CSA",-73.936798,40.759861,"3535 21st St Apt 2F","","Long Island City","NY","11106","4716","QUEENS" 
"WALGREEN 01180",-73.929382,40.762321,"3355 Crescent St","#67","Long Island City","NY","11106","3809","QUEENS" 
"WALGREEN 01487",-73.848381,40.723721,"10425 Queens Blvd","","Forest Hills","NY","11375","3757","QUEENS" 
"Walgreens 04029",-74.112427,41.112114,"209 Route 59","","Suffern","NY","10901","5203","ROCKLAND" 
"WALGREEN 04445",-73.818832,40.676044,"11902 Rockaway Blvd","","S Ozone Park","NY","11420","2422","QUEENS" 
"Father & Sons Deli Food Corp",-73.964439,40.64127,"1501 Cortelyou Rd","","Brooklyn","NY","11226","5607","KINGS" 
"WALGREEN 07675",-73.987465,40.740711,"33 E 23rd St","","New York","NY","10010","3639","NEW YORK" 
"RITE AID 1538",-79.037971,43.172489,"731 Center St","","Lewiston","NY","14092","1705","NIAGARA" 
"FINE FOOD & GAS LLC",-76.558617,42.930531,"50 Owasco St","","Auburn","NY","13021","4083","CAYUGA" 
"Dollar Resort Inc",-73.917152,40.834156,"190 E 167th St","","Bronx","NY","10456","4002","BRONX" 
"Dollar Commercial LLC",-73.916725,40.806568,"589 E 138th St","","Bronx","NY","10454","2702","BRONX" 
"DOLLAR GENERAL 7698",-73.999863,41.938103,"363 Foxhall Ave","","Kingston","NY","12401","2607","ULSTER" 
"DOLLAR GENERAL 10141",-76.058174,42.198486,"2658 State Route 26","","Maine","NY","13802","1006","BROOME" 
"DOLLAR GENERAL 6958",-75.549232,42.832451,"113 Utica St","","Hamilton","NY","13346","2001","MADISON" 
"Mooney Pond Deli & Market Inc",-73.042236,40.851913,"374 Mooney Pond Rd","","Farmingville","NY","11738","1481","SUFFOLK" 
"Benny & Sons Grocery Corp",-73.880882,40.701969,"7001 Myrtle Ave","","Glendale","NY","11385","7261","QUEENS" 
"Main Street Market",-75.132698,44.748077,"3744 County Route 14","","Madrid","NY","13660","3153","ST LAWRENCE" 
"Walmart SUPERCENTER 5242",-76.120705,43.160175,"8064 Brewerton Rd","","Cicero","NY","13039","9584","ONONDAGA" 
"DEXTER MARKET",-76.044563,44.00705,"308 Brown St","","Dexter","NY","13634","3152","JEFFERSON" 
"COUNCIL ON THE ENVIRONMENT,INC -GM",-74.005394,40.713814,"51 Chambers St","Ste 1231","New York","NY","10007","1240","NEW YORK" 
"KINNEY DRUGS INC 66",-76.996529,43.060394,"20 Forgham St","","Lyons","NY","14489","1308","WAYNE" 
"KINNEY DRUGS INC 75",-76.556435,43.055717,"2783 Route 31","","WEEDSPORT","NY","13166","","CAYUGA" 
"KINNEY DRUGS INC 73",-76.421478,42.712074,"130 Main St","","Moravia","NY","13118","","CAYUGA" 
"Kinney Drugs 74",-76.12188,42.801022,"596 Route 11","","TULLY","NY","13159","","ONONDAGA" 
"KINNEY DRUGS INC 72",-76.43158,42.947372,"23 Fennell St","","Skaneateles","NY","13152","1117","ONONDAGA" 
"KINNEY DRUGS INC 68",-75.549278,42.832592,"103 Utica St","","Hamilton","NY","13346","1100","MADISON" 
"KINNEY DRUGS INC 67",-75.854248,42.929928,"41 Albany St","","Cazenovia","NY","13035","1214","MADISON" 
"Discount Columbia LLC",-74.007751,40.674595,"498 Columbia St","","Brooklyn","NY","11231","1918","KINGS" 
"DELTA SONIC CONVENIENCE STORE",-78.867065,42.908154,"1264 Main St","","Buffalo","NY","14209","1912","ERIE" 
"Gavilan Inc",-73.92585,41.288864,"601 South St","","Peekskill","NY","10566","3211","WESTCHESTER" 
"Central Mini Market Incorporated",-73.861404,40.679161,"7620 Liberty Ave","","Ozone Park","NY","11417","1035","QUEENS" 
"Smart Way Mini Mart",-73.922592,40.767426,"2928 30th Ave","Ste 1","Astoria","NY","11102","2250","QUEENS" 
"Larosa Foods Inc",-73.938248,40.847061,"4161 Broadway","","New York","NY","10033","3730","NEW YORK" 
"HUDSON FARMER'S MARKET",-73.794838,42.256981,"6 Columbia St","","Hudson","NY","12534","1827","COLUMBIA" 
"CCA Food Corp",-73.874908,40.831818,"1623 E 172nd St","","Bronx","NY","10472","2203","BRONX" 
"Ave K Mini Mart Inc",-73.964737,40.622093,"1452 Coney Island Ave","","Brooklyn","NY","11230","4714","KINGS" 
"Tops 264",-79.318535,42.458527,"3955 Vineyard Dr","","Dunkirk","NY","14048","3558","CHAUTAUQUA" 
"F & B Deli Mini Mart Inc",-73.764183,40.672401,"13802 Farmers Blvd","","Jamaica","NY","11434","4732","QUEENS" 
"Sea Green Fish Market",-73.948402,40.650822,"3102 Church Ave","","Brooklyn","NY","11226","4212","KINGS" 
"WALDEN GROCERIES",-78.834061,42.903572,"57 Walden Ave","","Buffalo","NY","14211","2219","ERIE" 
"FLYING H",-77.220375,42.282635,"68 Main St","","Savona","NY","14879","9704","STEUBEN" 
"Tirado Enterprises Inc dba Butcher's Choice II",-73.916817,40.815765,"427 E 149th St","","Bronx","NY","10455","3904","BRONX" 
"Cruz Meat Corporation",-73.903885,40.858341,"2262 Jerome Ave","","Bronx","NY","10453","1804","BRONX" 
"Andy Deli Grocery Inc",-74.012344,40.650093,"4522 3 Ave","","Brooklyn","NY","11220","","KINGS" 
"FASTRAC MARKET #222",-75.956566,43.974453,"20852 State Route 3","","Watertown","NY","13601","5578","JEFFERSON" 
"EXXON SOUTH CAIRO",-73.957268,42.276379,"ROUTE 23B ROSS RULAND RD","","SOUTH CAIRO","NY","12482","","GREENE" 
"RITE AID 2727",-73.931595,40.852192,"1510 Saint Nicholas Ave","","New York","NY","10033","3124","NEW YORK" 
"Ivoire African Market Inc",-73.897522,40.829636,"1339 Prospect Ave","","Bronx","NY","10459","1785","BRONX" 
"Bimbo Bakeries 6030",-74.347504,41.396484,"9 Police Dr","","Goshen","NY","10924","6730","ORANGE" 
"RITE AID 2010",-73.939148,40.84269,"4046 Broadway","","New York","NY","10032","1517","NEW YORK" 
"RITE AID 7760",-73.954628,40.805393,"2170 Frederick Douglass Blvd","","New York","NY","10026","1149","NEW YORK" 
"Espinal Food Center Corp",-73.924355,40.843639,"1440 Dr Martin L King Jr Blvd","","Bronx","NY","10452","1502","BRONX" 
"Ellery St Market Corp",-73.949738,40.698158,"499 Marcy Ave","","Brooklyn","NY","11206","7403","KINGS" 
"CITY CORNER FOOD PLUS",-78.839195,42.915577,"1538 Fillmore Ave","","Buffalo","NY","14211","1135","ERIE" 
"Walmart SUPERCENTER 1966",-77.788132,42.800728,"4235 Veteran Dr","","Geneseo","NY","14454","9433","LIVINGSTON" 
"ROUND OUT VALLEY GROCERY",-74.230888,41.78941,"5060 US Highway 209","","Accord","NY","12404","5719","ULSTER" 
"Bronx Gourmet Food Corp",-73.881516,40.844589,"921A E 180th St","","Bronx","NY","10460","2035","BRONX" 
"DOWNTOWN BINGHAMTON FARMERS MARKET",-75.911713,42.097153,"1 COLLIER ST","","BINGHAMTON","NY","13901","","BROOME" 
"BLP Meat Market Corp",-73.98497,40.719204,"72 Clinton St","","New York","NY","10002","2430","NEW YORK" 
"SAMMY'S MINI MARKET",-76.407158,43.318249,"371 S 5th St","","Fulton","NY","13069","2629","OSWEGO" 
"NAMASTE",-77.634705,43.091045,"3047 W HENRIETTA RD","","ROCHESTER","NY","14623","","MONROE" 
"Discount Dream LLC dba Dollar Dreams",-73.916977,40.654808,"9415 Church Ave","","Brooklyn","NY","11212","1647","KINGS" 
"JOE'S ITALIAN FOOD MARKET INC",-73.358231,40.72324,"997 Little East Neck Rd","","West Babylon","NY","11704","2401","SUFFOLK" 
"New Elmont Discount Store Inc",-73.709785,40.708153,"485B Hempstead Tpke","","Elmont","NY","11003","","NASSAU" 
"333 J & M Food Corp",-73.915077,40.70723,"333 Seneca Ave","","Ridgewood","NY","11385","1338","QUEENS" 
"New Dhaka Products Inc",-73.803223,40.707554,"15332 Hillside Ave","","Jamaica","NY","11432","3322","QUEENS" 
"DJ Grocery Deli NY Inc",-73.879135,40.736881,"8406 Queens Blvd","","Elmhurst","NY","11373","4239","QUEENS" 
"Illes Kosher Poultry Corp",-73.989151,40.627563,"5502 16th Ave","","Brooklyn","NY","11204","1806","KINGS" 
"SULLIVAN COUNTY FARMERS MARKET",-74.742981,41.799191,"DARBEE LN","MUNICIPAL LOT","LIBERTY","NY","12754","","SULLIVAN" 
"Kenny Grocery",-73.933685,40.692677,"531 Kosciusko St","","Brooklyn","NY","11221","2332","KINGS" 
"Burgos Deli Grocery Inc",-73.924393,40.812458,"2634 3rd Ave","","Bronx","NY","10454","1101","BRONX" 
"NEWARK VALLEY QUICK SHOP",-76.184433,42.223042,"23 S Main St","","Newark Valley","NY","13811","5723","TIOGA" 
"E H Food Inc",-73.987587,40.663731,"556 6th Ave","","Brooklyn","NY","11215","5410","KINGS" 
"KARL'S MARKET INC",-75.249115,43.096367,"1414 Sunset Ave","","Utica","NY","13502","5118","ONEIDA" 
"Greenstar Cooperative Market Inc",-76.499046,42.440849,"215 N Cayuga St","","Ithaca","NY","14850","","TOMPKINS" 
"City Minimax Inc",-78.826729,42.92234,"817 E Delavan Ave","","Buffalo","NY","14215","3040","ERIE" 
"SANA FOOD MARKET",-77.588341,43.175484,"1271 Clifford Ave","","Rochester","NY","14621","5636","MONROE" 
"SAVE-A-LOT 841",-73.678871,42.739407,"120-156 HOOSICK ST","","TROY","NY","12180","","RENSSELAER" 
"JERUSALEM SUPER MARKET",-76.123421,43.076077,"1927 Teall Ave","","Syracuse","NY","13206","1929","ONONDAGA" 
"EUROPA DELI",-77.4879,43.130634,"1694 PENFIELD ROAD","","ROCHESTER","NY","14625","","MONROE" 
"Copan Deli Corporation",-73.794434,40.693359,"108-55 157 St","","Jamaica","NY","11433","2744","QUEENS" 
"MERRICK AFRICAN-CARRIBEAN MARKET INC",-73.736931,40.67482,"23204 Merrick Blvd","","Springfield Gardens","NY","11413","2115","QUEENS" 
"Los Cuatro Hermanos Grocery Inc",-73.908379,40.813065,"740 E 149 St","","Bronx","NY","10455","","BRONX" 
"550 East 139th Street Inc",-73.917305,40.807594,"550 East 139th Street","","Bronx","NY","10454","2607","BRONX" 
"OJ Fruit Corp",-73.960518,40.659889,"565 Flatbush Ave","","Brooklyn","NY","11225","4801","KINGS" 
"A.S.M. Pharmacy Corp",-73.958801,40.618114,"1604 Avenue M","","Brooklyn","NY","11230","6007","KINGS" 
"SCHENECTADY FARMERS MARKET-CORNELL COOP EXT SCH'DY",-73.934341,42.812943,"Jay St","City Hall","Schenectady","NY","12308","3170","SCHENECTADY" 
"Kirk Food Sale",-79.036751,43.159897,"5163 Military Rd","","Lewiston","NY","14092","1901","NIAGARA" 
"CRAIG DELI & GROCERY",-73.935822,42.805706,"315 Craig St","","Schenectady","NY","12307","1420","SCHENECTADY" 
"RITE AID 4610",-73.855156,40.692734,"8910 Jamaica Ave","","Woodhaven","NY","11421","2040","QUEENS" 
"DOLLAR GENERAL 7505",-77.30632,42.35062,"7183 State Route 54","Suite 101","Bath","NY","14810","9502","STEUBEN" 
"Family Minimarket",-73.95076,40.661678,"1080 Nostrand Ave","","Brooklyn","NY","11225","4120","KINGS" 
"DOLLAR GENERAL 10153",-76.365807,42.021751,"65 E River Rd","","Nichols","NY","13812","2501","TIOGA" 
